"papp","at"
"866.4615384615385","2024-03-20 05:36:00+00"
"860.7777777777778","2024-03-20 05:38:00+00"
"868.3846153846154","2024-03-20 05:39:00+00"
"872.68","2024-03-20 05:40:00+00"
"863.7692307692307","2024-03-20 05:41:00+00"
"877","2024-03-20 05:43:00+00"
"864.8461538461538","2024-03-20 05:42:00+00"
"878.0769230769231","2024-03-20 05:45:00+00"
"878.9230769230769","2024-03-20 05:44:00+00"
"876.1538461538462","2024-03-20 05:46:00+00"
"892.6153846153846","2024-03-20 05:47:00+00"
"872.7407407407408","2024-03-20 05:49:00+00"
"882.9230769230769","2024-03-20 05:48:00+00"
"904.6923076923077","2024-03-29 09:50:00+00"
"861.4230769230769","2024-03-20 05:50:00+00"
"864.6923076923077","2024-03-20 05:51:00+00"
"871.4615384615385","2024-03-20 05:52:00+00"
"918.2692307692307","2024-03-22 15:44:00+00"
"887.6923076923077","2024-03-20 05:53:00+00"
"871.4615384615385","2024-03-20 05:55:00+00"
"877.9230769230769","2024-03-20 05:54:00+00"
"899.3076923076923","2024-03-20 05:57:00+00"
"878.3846153846154","2024-03-20 05:56:00+00"
"899.1538461538462","2024-03-20 05:58:00+00"
"896.2307692307693","2024-03-20 05:59:00+00"
"897.8461538461538","2024-03-20 06:00:00+00"
"887.8461538461538","2024-03-20 06:01:00+00"
"880.3846153846154","2024-03-20 06:03:00+00"
"874.0769230769231","2024-03-20 06:02:00+00"
"881","2024-03-20 06:04:00+00"
"891.1538461538462","2024-03-20 06:05:00+00"
"877.2307692307693","2024-03-20 06:06:00+00"
"887.1111111111111","2024-03-20 06:07:00+00"
"908.1923076923077","2024-03-20 06:08:00+00"
"907.1538461538462","2024-03-20 06:09:00+00"
"900.5384615384615","2024-03-20 06:10:00+00"
"885.2307692307693","2024-03-20 06:11:00+00"
"884.9230769230769","2024-03-20 06:12:00+00"
"892.3846153846154","2024-03-20 06:13:00+00"
"886.7692307692307","2024-03-20 06:15:00+00"
"895.7692307692307","2024-03-20 06:14:00+00"
"883.2307692307693","2024-03-20 06:16:00+00"
"885.7692307692307","2024-03-20 06:17:00+00"
"872","2024-03-20 06:20:00+00"
"879.5384615384615","2024-03-20 06:18:00+00"
"872.5185185185185","2024-03-20 06:19:00+00"
"856.3076923076923","2024-03-20 06:21:00+00"
"864.2307692307693","2024-03-20 06:23:00+00"
"866.0769230769231","2024-03-20 06:22:00+00"
"862.5384615384615","2024-03-20 06:25:00+00"
"857.5384615384615","2024-03-20 06:24:00+00"
"891.6153846153846","2024-03-20 06:26:00+00"
"906","2024-03-20 06:27:00+00"
"895.9230769230769","2024-03-20 06:28:00+00"
"866.2962962962963","2024-03-20 06:29:00+00"
"859.1923076923077","2024-03-20 06:30:00+00"
"868.2307692307693","2024-03-20 06:31:00+00"
"863.4615384615385","2024-03-20 06:32:00+00"
"879.6153846153846","2024-03-20 06:33:00+00"
"884.6923076923077","2024-03-20 06:34:00+00"
"878.5185185185185","2024-03-20 06:35:00+00"
"907.1538461538462","2024-03-20 06:37:00+00"
"873.1923076923077","2024-03-20 06:36:00+00"
"934.6153846153846","2024-03-20 06:39:00+00"
"917.3846153846154","2024-03-20 06:38:00+00"
"897.4615384615385","2024-03-20 06:41:00+00"
"916.6153846153846","2024-03-20 06:40:00+00"
"915.3846153846154","2024-03-20 06:42:00+00"
"911.4615384615385","2024-03-20 06:43:00+00"
"902.6923076923077","2024-03-20 06:44:00+00"
"904.7692307692307","2024-03-20 06:45:00+00"
"932.5384615384615","2024-03-20 06:47:00+00"
"914.2307692307693","2024-03-20 06:46:00+00"
"939.5384615384615","2024-03-20 06:48:00+00"
"918.7037037037037","2024-03-20 06:49:00+00"
"907.5384615384615","2024-03-20 06:51:00+00"
"914.1153846153846","2024-03-20 06:50:00+00"
"910.6923076923077","2024-03-20 06:52:00+00"
"904.5384615384615","2024-03-20 06:53:00+00"
"898.4615384615385","2024-03-20 06:54:00+00"
"916.4615384615385","2024-03-20 06:55:00+00"
"898.3076923076923","2024-03-20 06:57:00+00"
"892.1538461538462","2024-03-20 06:56:00+00"
"933.7692307692307","2024-03-22 15:45:00+00"
"898.0769230769231","2024-03-20 06:58:00+00"
"910.9629629629629","2024-03-20 06:59:00+00"
"818.6923076923077","2024-03-22 16:43:00+00"
"927.3846153846154","2024-03-20 07:00:00+00"
"933.5384615384615","2024-03-20 07:01:00+00"
"929.6923076923077","2024-03-20 07:03:00+00"
"922.4615384615385","2024-03-20 07:02:00+00"
"917.7692307692307","2024-03-20 07:05:00+00"
"927.1153846153846","2024-03-20 07:04:00+00"
"877.5384615384615","2024-03-20 07:07:00+00"
"897.6153846153846","2024-03-20 07:06:00+00"
"896.3076923076923","2024-03-20 07:08:00+00"
"892.4615384615385","2024-03-20 07:09:00+00"
"892.9230769230769","2024-03-20 07:10:00+00"
"875.4615384615385","2024-03-20 07:11:00+00"
"884.1538461538462","2024-03-20 07:12:00+00"
"888.6923076923077","2024-03-20 07:13:00+00"
"902.8888888888889","2024-03-20 07:14:00+00"
"879.9615384615385","2024-03-20 07:15:00+00"
"882.6923076923077","2024-03-20 07:16:00+00"
"864.5384615384615","2024-03-20 07:17:00+00"
"856.5384615384615","2024-03-20 07:18:00+00"
"863.3846153846154","2024-03-20 07:19:00+00"
"867.6923076923077","2024-03-20 07:20:00+00"
"894.7692307692307","2024-03-20 07:21:00+00"
"900.1538461538462","2024-03-20 07:23:00+00"
"912.6923076923077","2024-03-20 07:22:00+00"
"900.8461538461538","2024-03-20 07:24:00+00"
"913","2024-03-20 07:25:00+00"
"920.4615384615385","2024-03-20 07:26:00+00"
"928.3846153846154","2024-03-20 07:27:00+00"
"931.7777777777778","2024-03-20 07:28:00+00"
"927.1923076923077","2024-03-20 07:29:00+00"
"920.28","2024-03-20 07:30:00+00"
"900.6153846153846","2024-03-20 07:31:00+00"
"897.3076923076923","2024-03-20 07:33:00+00"
"904.5555555555555","2024-03-20 07:32:00+00"
"900.6923076923077","2024-03-20 07:34:00+00"
"911.1538461538462","2024-03-20 07:35:00+00"
"934.1538461538462","2024-03-20 07:36:00+00"
"917.5384615384615","2024-03-20 07:37:00+00"
"928.2307692307693","2024-03-20 07:39:00+00"
"918.7777777777778","2024-03-20 07:38:00+00"
"946.5384615384615","2024-03-20 07:40:00+00"
"923.0769230769231","2024-03-20 07:41:00+00"
"919.1538461538462","2024-03-20 07:42:00+00"
"909.7692307692307","2024-03-20 07:43:00+00"
"909","2024-03-20 07:44:00+00"
"910.8461538461538","2024-03-20 07:45:00+00"
"912.8518518518518","2024-03-20 07:46:00+00"
"917.8076923076923","2024-03-20 07:47:00+00"
"898.3076923076923","2024-03-20 07:49:00+00"
"903.2307692307693","2024-03-20 07:48:00+00"
"917.4615384615385","2024-03-20 07:51:00+00"
"887.8461538461538","2024-03-20 07:50:00+00"
"917.2307692307693","2024-03-20 07:52:00+00"
"925.3076923076923","2024-03-20 07:53:00+00"
"902","2024-03-20 07:54:00+00"
"900.9230769230769","2024-03-20 07:55:00+00"
"924.5185185185185","2024-03-20 07:57:00+00"
"905.6153846153846","2024-03-20 07:56:00+00"
"905.6923076923077","2024-03-20 07:59:00+00"
"914.4615384615385","2024-03-20 07:58:00+00"
"903.1538461538462","2024-03-20 08:00:00+00"
"905.7692307692307","2024-03-20 08:01:00+00"
"912.4615384615385","2024-03-20 08:02:00+00"
"909.3076923076923","2024-03-20 08:03:00+00"
"929.3703703703703","2024-03-20 08:04:00+00"
"926.1923076923077","2024-03-20 08:05:00+00"
"924.1538461538462","2024-03-20 08:06:00+00"
"911.0769230769231","2024-03-20 08:07:00+00"
"950.6923076923077","2024-03-22 15:46:00+00"
"964.9230769230769","2024-03-22 15:47:00+00"
"890.3846153846154","2024-03-29 09:53:00+00"
"913.6923076923077","2024-03-20 08:08:00+00"
"904.7692307692307","2024-03-20 08:09:00+00"
"900.3076923076923","2024-03-20 08:10:00+00"
"912","2024-03-20 08:11:00+00"
"916.4615384615385","2024-03-20 08:13:00+00"
"910.24","2024-03-20 08:12:00+00"
"928.6153846153846","2024-03-20 08:15:00+00"
"930","2024-03-20 08:16:00+00"
"912.3846153846154","2024-03-20 08:14:00+00"
"942.9230769230769","2024-03-20 08:17:00+00"
"944","2024-03-20 08:18:00+00"
"935.6666666666666","2024-03-20 08:19:00+00"
"902.0769230769231","2024-03-20 08:21:00+00"
"916.5384615384615","2024-03-20 08:20:00+00"
"913.0370370370371","2024-03-20 08:22:00+00"
"929.3846153846154","2024-03-20 08:23:00+00"
"931.8461538461538","2024-03-20 08:24:00+00"
"924.6153846153846","2024-03-20 08:25:00+00"
"946.1538461538462","2024-03-20 08:26:00+00"
"945.2307692307693","2024-03-20 08:27:00+00"
"939.4615384615385","2024-03-20 08:28:00+00"
"931.6153846153846","2024-03-20 08:29:00+00"
"922.6923076923077","2024-03-20 08:30:00+00"
"928.4615384615385","2024-03-20 08:31:00+00"
"945.0769230769231","2024-03-20 08:33:00+00"
"933.6153846153846","2024-03-20 08:32:00+00"
"944.1538461538462","2024-03-20 08:34:00+00"
"950.4615384615385","2024-03-20 08:35:00+00"
"948.2307692307693","2024-03-20 08:36:00+00"
"943.3846153846154","2024-03-20 08:37:00+00"
"926.3846153846154","2024-03-20 08:38:00+00"
"936.0769230769231","2024-03-20 08:39:00+00"
"964.6923076923077","2024-03-20 08:40:00+00"
"958.6923076923077","2024-03-20 08:41:00+00"
"962.6296296296297","2024-03-20 08:42:00+00"
"978.3846153846154","2024-03-20 08:43:00+00"
"990.0769230769231","2024-03-20 08:44:00+00"
"986.3846153846154","2024-03-20 08:45:00+00"
"984.1538461538462","2024-03-20 08:46:00+00"
"969.1851851851852","2024-03-20 08:47:00+00"
"954.5384615384615","2024-03-20 08:48:00+00"
"957.6923076923077","2024-03-20 08:49:00+00"
"963.5384615384615","2024-03-20 08:50:00+00"
"964","2024-03-20 08:51:00+00"
"968.2307692307693","2024-03-20 08:53:00+00"
"948.3076923076923","2024-03-20 08:52:00+00"
"964.4615384615385","2024-03-20 08:54:00+00"
"968.6153846153846","2024-03-20 08:55:00+00"
"978.2307692307693","2024-03-20 08:56:00+00"
"993.7692307692307","2024-03-20 08:57:00+00"
"986.6923076923077","2024-03-20 08:58:00+00"
"982.3076923076923","2024-03-20 08:59:00+00"
"970","2024-03-20 09:00:00+00"
"962.5384615384615","2024-03-20 09:01:00+00"
"958.3076923076923","2024-03-20 09:02:00+00"
"970.9230769230769","2024-03-20 09:03:00+00"
"965.074074074074","2024-03-20 09:05:00+00"
"966.4615384615385","2024-03-20 09:04:00+00"
"951.7692307692307","2024-03-20 09:07:00+00"
"950.2307692307693","2024-03-20 09:06:00+00"
"956.6153846153846","2024-03-20 09:08:00+00"
"964.3846153846154","2024-03-20 09:09:00+00"
"966.8461538461538","2024-03-20 09:10:00+00"
"973.4615384615385","2024-03-20 09:11:00+00"
"962","2024-03-20 09:12:00+00"
"828.1538461538462","2024-03-22 16:42:00+00"
"961.9230769230769","2024-03-20 09:13:00+00"
"967.5555555555555","2024-03-20 09:14:00+00"
"972.8","2024-03-20 09:15:00+00"
"965.5925925925926","2024-03-20 09:16:00+00"
"974.6153846153846","2024-03-20 09:17:00+00"
"962.8461538461538","2024-03-20 09:19:00+00"
"959.6153846153846","2024-03-20 09:18:00+00"
"968","2024-03-20 09:21:00+00"
"956.2692307692307","2024-03-20 09:20:00+00"
"981.9230769230769","2024-03-20 09:22:00+00"
"985.7692307692307","2024-03-20 09:23:00+00"
"965.6923076923077","2024-03-20 09:24:00+00"
"975.0769230769231","2024-03-20 09:25:00+00"
"959.3846153846154","2024-03-20 09:26:00+00"
"966.3333333333334","2024-03-20 09:27:00+00"
"959.8461538461538","2024-03-20 09:29:00+00"
"958.6923076923077","2024-03-20 09:28:00+00"
"954.4615384615385","2024-03-20 09:30:00+00"
"966","2024-03-20 09:31:00+00"
"984","2024-03-20 09:33:00+00"
"982.6923076923077","2024-03-20 09:32:00+00"
"996","2024-03-20 09:34:00+00"
"985.96","2024-03-20 09:35:00+00"
"981.3076923076923","2024-03-20 09:36:00+00"
"949.6153846153846","2024-03-20 09:37:00+00"
"950.6923076923077","2024-03-20 09:38:00+00"
"954.6923076923077","2024-03-20 09:39:00+00"
"970.7407407407408","2024-03-20 09:40:00+00"
"956.6153846153846","2024-03-20 09:41:00+00"
"947.6923076923077","2024-03-20 09:42:00+00"
"968.2307692307693","2024-03-20 09:43:00+00"
"972.7692307692307","2024-03-20 09:44:00+00"
"969.3076923076923","2024-03-20 09:45:00+00"
"983.5384615384615","2024-03-20 09:47:00+00"
"966.2307692307693","2024-03-20 09:46:00+00"
"974.8461538461538","2024-03-20 09:48:00+00"
"974.925925925926","2024-03-20 09:49:00+00"
"942.3076923076923","2024-03-20 09:50:00+00"
"947.4615384615385","2024-03-20 09:51:00+00"
"970.3076923076923","2024-03-20 09:53:00+00"
"949.8461538461538","2024-03-20 09:52:00+00"
"974.7692307692307","2024-03-20 09:54:00+00"
"953.7692307692307","2024-03-20 09:55:00+00"
"987.0769230769231","2024-03-20 09:56:00+00"
"1004.7692307692307","2024-03-20 09:57:00+00"
"995.8461538461538","2024-03-20 09:58:00+00"
"976.5384615384615","2024-03-20 09:59:00+00"
"990.4615384615385","2024-03-20 10:01:00+00"
"1005.4615384615385","2024-03-20 10:00:00+00"
"987.1538461538462","2024-03-20 10:02:00+00"
"1004.5384615384615","2024-03-20 10:03:00+00"
"990.4615384615385","2024-03-20 10:05:00+00"
"1007.8461538461538","2024-03-20 10:04:00+00"
"990.8461538461538","2024-03-20 10:06:00+00"
"985.4615384615385","2024-03-20 10:07:00+00"
"976","2024-03-20 10:09:00+00"
"976.6666666666666","2024-03-20 10:08:00+00"
"971.1923076923077","2024-03-20 10:10:00+00"
"947.9230769230769","2024-03-20 10:11:00+00"
"941.6923076923077","2024-03-20 10:13:00+00"
"938.6923076923077","2024-03-20 10:12:00+00"
"889","2024-03-29 09:54:00+00"
"955.8461538461538","2024-03-20 10:14:00+00"
"954.8888888888889","2024-03-22 15:48:00+00"
"969","2024-03-20 10:15:00+00"
"974.6153846153846","2024-03-20 10:17:00+00"
"981.0769230769231","2024-03-20 10:16:00+00"
"978.6","2024-03-20 10:18:00+00"
"973.2857142857143","2024-03-20 10:19:00+00"
"983","2024-03-20 10:35:00+00"
"974.6923076923077","2024-03-20 10:36:00+00"
"978.6153846153846","2024-03-20 10:37:00+00"
"964.2307692307693","2024-03-20 10:38:00+00"
"963.9230769230769","2024-03-20 10:39:00+00"
"965.8461538461538","2024-03-20 10:40:00+00"
"954.9230769230769","2024-03-20 10:41:00+00"
"954","2024-03-20 10:42:00+00"
"951.2307692307693","2024-03-20 10:43:00+00"
"935.3076923076923","2024-03-20 10:44:00+00"
"940.4615384615385","2024-03-20 10:45:00+00"
"975.5384615384615","2024-03-20 10:47:00+00"
"967.7692307692307","2024-03-20 10:46:00+00"
"958.4074074074074","2024-03-20 10:48:00+00"
"955.0769230769231","2024-03-20 10:49:00+00"
"937.6153846153846","2024-03-20 10:51:00+00"
"945.7692307692307","2024-03-20 10:50:00+00"
"936.0769230769231","2024-03-20 10:52:00+00"
"953.5384615384615","2024-03-20 10:53:00+00"
"970.7407407407408","2024-03-20 10:54:00+00"
"989.3076923076923","2024-03-20 10:55:00+00"
"983.5384615384615","2024-03-20 10:56:00+00"
"976.5384615384615","2024-03-20 10:57:00+00"
"980.6153846153846","2024-03-20 10:58:00+00"
"981","2024-03-20 10:59:00+00"
"991.1538461538462","2024-03-20 11:00:00+00"
"989.1153846153846","2024-03-20 11:01:00+00"
"982.9230769230769","2024-03-20 11:03:00+00"
"982.5384615384615","2024-03-20 11:02:00+00"
"972.2307692307693","2024-03-20 11:05:00+00"
"964.5384615384615","2024-03-20 11:04:00+00"
"996.2307692307693","2024-03-20 11:07:00+00"
"963.8","2024-03-20 11:06:00+00"
"1013.7692307692307","2024-03-20 11:08:00+00"
"1020.5384615384615","2024-03-20 11:09:00+00"
"995.074074074074","2024-03-20 11:10:00+00"
"987.2307692307693","2024-03-20 11:11:00+00"
"999","2024-03-20 11:12:00+00"
"996.3076923076923","2024-03-20 11:13:00+00"
"994.1538461538462","2024-03-20 11:14:00+00"
"1006.9230769230769","2024-03-20 11:15:00+00"
"989.8461538461538","2024-03-20 11:17:00+00"
"1000.6153846153846","2024-03-20 11:16:00+00"
"992.9230769230769","2024-03-20 11:19:00+00"
"980.6923076923077","2024-03-20 11:18:00+00"
"1020.8461538461538","2024-03-20 11:21:00+00"
"1017.0769230769231","2024-03-20 11:20:00+00"
"1022.8518518518518","2024-03-20 11:22:00+00"
"1006.6538461538462","2024-03-20 11:23:00+00"
"977.1538461538462","2024-03-20 11:24:00+00"
"992.3461538461538","2024-03-20 11:25:00+00"
"1028.576923076923","2024-03-20 11:26:00+00"
"951.2307692307693","2024-03-22 15:49:00+00"
"1030","2024-03-20 11:27:00+00"
"1032.7692307692307","2024-03-20 11:28:00+00"
"1046.8461538461538","2024-03-20 11:29:00+00"
"1035.4615384615386","2024-03-20 11:31:00+00"
"1041.5384615384614","2024-03-20 11:30:00+00"
"1042.3846153846155","2024-03-20 11:32:00+00"
"1015.2222222222222","2024-03-20 11:33:00+00"
"1012.0384615384615","2024-03-20 11:34:00+00"
"983.3846153846154","2024-03-20 11:35:00+00"
"997.6153846153846","2024-03-20 11:36:00+00"
"1031.3076923076924","2024-03-20 11:37:00+00"
"1038.6153846153845","2024-03-20 11:38:00+00"
"1025.1538461538462","2024-03-20 11:39:00+00"
"1026.7777777777778","2024-03-20 11:40:00+00"
"1024.1153846153845","2024-03-20 11:41:00+00"
"1012","2024-03-20 11:42:00+00"
"988.8461538461538","2024-03-20 11:43:00+00"
"980.5384615384615","2024-03-20 11:44:00+00"
"981.8461538461538","2024-03-20 11:45:00+00"
"978.3076923076923","2024-03-20 11:46:00+00"
"979.8461538461538","2024-03-20 11:47:00+00"
"986.4615384615385","2024-03-20 11:48:00+00"
"1008.2307692307693","2024-03-20 11:49:00+00"
"985.5384615384615","2024-03-20 11:51:00+00"
"1015.5384615384615","2024-03-20 11:50:00+00"
"962.1851851851852","2024-03-20 11:53:00+00"
"977.4615384615385","2024-03-20 11:52:00+00"
"963.7692307692307","2024-03-20 11:54:00+00"
"964","2024-03-20 11:55:00+00"
"971.9230769230769","2024-03-20 11:57:00+00"
"970.4615384615385","2024-03-20 11:56:00+00"
"959.9629629629629","2024-03-20 11:58:00+00"
"956.1153846153846","2024-03-20 11:59:00+00"
"958.7692307692307","2024-03-20 12:00:00+00"
"972.8461538461538","2024-03-20 12:01:00+00"
"975.8461538461538","2024-03-20 12:02:00+00"
"962.1538461538462","2024-03-20 12:03:00+00"
"940.6923076923077","2024-03-20 12:04:00+00"
"935.3076923076923","2024-03-20 12:05:00+00"
"921.1538461538462","2024-03-20 12:06:00+00"
"946.7692307692307","2024-03-20 12:07:00+00"
"985","2024-03-20 12:08:00+00"
"986.1481481481482","2024-03-20 12:09:00+00"
"1007.6","2024-03-20 12:11:00+00"
"997.5384615384615","2024-03-20 12:10:00+00"
"1010.7777777777778","2024-03-20 12:12:00+00"
"1035.0384615384614","2024-03-20 12:13:00+00"
"1037.923076923077","2024-03-20 12:14:00+00"
"1012.0384615384615","2024-03-20 12:15:00+00"
"998.6923076923077","2024-03-20 12:17:00+00"
"996.2307692307693","2024-03-20 12:16:00+00"
"992.5384615384615","2024-03-20 12:18:00+00"
"1012.3076923076923","2024-03-20 12:19:00+00"
"1026","2024-03-20 12:20:00+00"
"1035.3076923076924","2024-03-20 12:21:00+00"
"1031.3703703703704","2024-03-20 12:22:00+00"
"1019.4615384615385","2024-03-20 12:23:00+00"
"1017.0769230769231","2024-03-20 12:24:00+00"
"988.3846153846154","2024-03-20 12:25:00+00"
"990.8076923076923","2024-03-20 12:26:00+00"
"1024.2307692307693","2024-03-20 12:27:00+00"
"1039.1538461538462","2024-03-20 12:29:00+00"
"1039.923076923077","2024-03-20 12:28:00+00"
"1021.4615384615385","2024-03-20 12:30:00+00"
"1025.5384615384614","2024-03-20 12:31:00+00"
"1024.1538461538462","2024-03-20 12:32:00+00"
"1025.8461538461538","2024-03-20 12:33:00+00"
"1042.6153846153845","2024-03-20 12:34:00+00"
"1020","2024-03-20 12:35:00+00"
"992.8461538461538","2024-03-20 12:37:00+00"
"1014.2962962962963","2024-03-20 12:36:00+00"
"987.3846153846154","2024-03-20 12:38:00+00"
"987","2024-03-20 12:39:00+00"
"992.3846153846154","2024-03-20 12:41:00+00"
"996.2307692307693","2024-03-20 12:40:00+00"
"991.8846153846154","2024-03-20 12:43:00+00"
"989.2222222222222","2024-03-20 12:42:00+00"
"984.4615384615385","2024-03-20 12:45:00+00"
"978.5384615384615","2024-03-20 12:44:00+00"
"960.0769230769231","2024-03-20 12:46:00+00"
"975.5384615384615","2024-03-20 12:47:00+00"
"997.6923076923077","2024-03-20 12:49:00+00"
"981.6153846153846","2024-03-20 12:48:00+00"
"979.4615384615385","2024-03-20 12:51:00+00"
"986.0769230769231","2024-03-20 12:50:00+00"
"998.3846153846154","2024-03-20 12:52:00+00"
"1013.8461538461538","2024-03-20 12:53:00+00"
"1017.7692307692307","2024-03-20 12:54:00+00"
"1022.6153846153846","2024-03-20 12:55:00+00"
"1012.2307692307693","2024-03-20 12:57:00+00"
"1037.7692307692307","2024-03-20 12:56:00+00"
"1006.3076923076923","2024-03-20 12:58:00+00"
"1018","2024-03-20 12:59:00+00"
"1038.111111111111","2024-03-20 13:01:00+00"
"1026.3846153846155","2024-03-20 13:00:00+00"
"1042.2307692307693","2024-03-20 13:03:00+00"
"1044.7692307692307","2024-03-20 13:02:00+00"
"1031.8461538461538","2024-03-20 13:04:00+00"
"1041.1538461538462","2024-03-20 13:05:00+00"
"1047.5384615384614","2024-03-20 13:06:00+00"
"1054.4615384615386","2024-03-20 13:07:00+00"
"1042.076923076923","2024-03-20 13:08:00+00"
"1049.3076923076924","2024-03-20 13:09:00+00"
"1045.3846153846155","2024-03-20 13:10:00+00"
"1037.6153846153845","2024-03-20 13:11:00+00"
"1023.1538461538462","2024-03-20 13:12:00+00"
"1039.5384615384614","2024-03-20 13:13:00+00"
"1049.3076923076924","2024-03-20 13:14:00+00"
"1053.6923076923076","2024-03-20 13:15:00+00"
"1045.6923076923076","2024-03-20 13:16:00+00"
"1039.4615384615386","2024-03-20 13:17:00+00"
"1035.6153846153845","2024-03-20 13:19:00+00"
"1042.6923076923076","2024-03-20 13:18:00+00"
"1028.5384615384614","2024-03-20 13:20:00+00"
"1041.888888888889","2024-03-20 13:21:00+00"
"1038.4615384615386","2024-03-20 13:23:00+00"
"1043.9615384615386","2024-03-20 13:22:00+00"
"1014","2024-03-20 13:24:00+00"
"1032.3076923076924","2024-03-20 13:25:00+00"
"1048.7692307692307","2024-03-20 13:26:00+00"
"1026.923076923077","2024-03-20 13:27:00+00"
"1050.7692307692307","2024-03-20 13:29:00+00"
"1043.5185185185185","2024-03-20 13:28:00+00"
"1065.7692307692307","2024-03-20 13:30:00+00"
"1068.8461538461538","2024-03-20 13:31:00+00"
"1068.076923076923","2024-03-20 13:32:00+00"
"1033.8461538461538","2024-03-20 13:33:00+00"
"907.6923076923077","2024-03-29 09:52:00+00"
"1024.6923076923076","2024-03-20 13:35:00+00"
"1021.7692307692307","2024-03-20 13:34:00+00"
"942.6923076923077","2024-03-22 15:50:00+00"
"984.3846153846154","2024-03-20 13:37:00+00"
"1002.8461538461538","2024-03-20 13:36:00+00"
"977.4615384615385","2024-03-20 13:38:00+00"
"979.7692307692307","2024-03-20 13:39:00+00"
"976.3076923076923","2024-03-20 13:40:00+00"
"960.3076923076923","2024-03-20 13:41:00+00"
"968.2592592592592","2024-03-20 13:42:00+00"
"964.1923076923077","2024-03-20 13:43:00+00"
"984.3076923076923","2024-03-20 13:44:00+00"
"993.3846153846154","2024-03-20 13:45:00+00"
"982.9230769230769","2024-03-20 13:46:00+00"
"994.9629629629629","2024-03-20 13:47:00+00"
"1009.4615384615385","2024-03-20 13:48:00+00"
"1023.8461538461538","2024-03-20 13:49:00+00"
"1003.8461538461538","2024-03-20 13:51:00+00"
"1003.7692307692307","2024-03-20 13:50:00+00"
"1032.6153846153845","2024-03-20 13:52:00+00"
"1033.1538461538462","2024-03-20 13:53:00+00"
"1043.1538461538462","2024-03-20 13:54:00+00"
"1022.7692307692307","2024-03-20 13:55:00+00"
"1028.6153846153845","2024-03-20 13:57:00+00"
"1023.7692307692307","2024-03-20 13:56:00+00"
"1044.6923076923076","2024-03-20 13:58:00+00"
"1057.111111111111","2024-03-20 13:59:00+00"
"1011.7407407407408","2024-03-20 14:01:00+00"
"1046.48","2024-03-20 14:00:00+00"
"1016.6923076923077","2024-03-20 14:02:00+00"
"1009.3076923076923","2024-03-20 14:03:00+00"
"1013.6153846153846","2024-03-20 14:04:00+00"
"1036.1538461538462","2024-03-20 14:05:00+00"
"1040.7692307692307","2024-03-20 14:06:00+00"
"1047.4814814814815","2024-03-20 14:07:00+00"
"1033.2307692307693","2024-03-20 14:09:00+00"
"1036.4615384615386","2024-03-20 14:08:00+00"
"1056.3076923076924","2024-03-20 14:11:00+00"
"1046.8461538461538","2024-03-20 14:10:00+00"
"1077.3076923076924","2024-03-20 14:12:00+00"
"1077.1538461538462","2024-03-20 14:13:00+00"
"1069.3846153846155","2024-03-20 14:15:00+00"
"1074.2307692307693","2024-03-20 14:14:00+00"
"1065.6153846153845","2024-03-20 14:17:00+00"
"1072.6923076923076","2024-03-20 14:16:00+00"
"1078","2024-03-20 14:20:00+00"
"1078.8461538461538","2024-03-20 14:18:00+00"
"1078.1538461538462","2024-03-20 14:19:00+00"
"1059.5384615384614","2024-03-20 14:21:00+00"
"1049.5384615384614","2024-03-20 14:23:00+00"
"1056.1538461538462","2024-03-20 14:22:00+00"
"1066.2962962962963","2024-03-20 14:25:00+00"
"1045.3076923076924","2024-03-20 14:24:00+00"
"1036.076923076923","2024-03-20 14:27:00+00"
"1050.4615384615386","2024-03-20 14:26:00+00"
"1043.3333333333333","2024-03-20 14:28:00+00"
"1059.6923076923076","2024-03-20 14:29:00+00"
"1060.076923076923","2024-03-20 14:30:00+00"
"1037.8461538461538","2024-03-20 14:31:00+00"
"1030.4615384615386","2024-03-20 14:32:00+00"
"1007.8461538461538","2024-03-20 14:33:00+00"
"1007.8461538461538","2024-03-20 14:34:00+00"
"1032.923076923077","2024-03-20 14:35:00+00"
"1029.4444444444443","2024-03-20 14:36:00+00"
"1053.0384615384614","2024-03-20 14:37:00+00"
"1057.8461538461538","2024-03-20 14:38:00+00"
"1061.8461538461538","2024-03-20 14:39:00+00"
"945.6923076923077","2024-03-22 15:51:00+00"
"822.3076923076923","2024-03-22 16:45:00+00"
"1042.3076923076924","2024-03-20 14:41:00+00"
"1046.6153846153845","2024-03-20 14:40:00+00"
"998.8461538461538","2024-03-20 14:43:00+00"
"1055.8461538461538","2024-03-20 14:42:00+00"
"991.2307692307693","2024-03-20 14:44:00+00"
"1001.1538461538462","2024-03-20 14:45:00+00"
"1001.0769230769231","2024-03-20 14:46:00+00"
"1025.923076923077","2024-03-20 14:47:00+00"
"1014.1538461538462","2024-03-20 14:48:00+00"
"1022.2592592592592","2024-03-20 14:49:00+00"
"1000.8461538461538","2024-03-20 14:50:00+00"
"1000.9230769230769","2024-03-20 14:51:00+00"
"974.3846153846154","2024-03-20 14:53:00+00"
"980.6923076923077","2024-03-20 14:52:00+00"
"1052.076923076923","2024-03-20 14:55:00+00"
"1002.6153846153846","2024-03-20 14:54:00+00"
"1030.1538461538462","2024-03-20 14:56:00+00"
"1049.2307692307693","2024-03-20 14:57:00+00"
"1074.076923076923","2024-03-20 14:58:00+00"
"1055.6923076923076","2024-03-20 14:59:00+00"
